"capabilityId","module","capabilityName","historicalStatus","codePresent","runtimeBound","active","reachable","consumerCount","operable","independentlyVerified","finalStatus","severity","breakpoint","evidence","recommendedAction"
"HTTP-AAEDA548007E","SHARED PLATFORM / INFRASTRUCTURE","CaseController.getCalculationSummary — GET /api/cases/:id/calculation-summary","CANONICAL | IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/case/case.controller.ts:784 | project/apps/api/src/modules/case/case.module.ts:CaseModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-AB9934A305C7","SHARED PLATFORM / INFRASTRUCTURE","TemplateEngineController.previewKarsiliksizCekSikayet — GET /api/template-engine/karsiliksiz-cek/case/:caseId/preview","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/template-engine/template-engine.controller.ts:577 | project/apps/api/src/modules/template-engine/template-engine.module.ts:TemplateEngineModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-ABB9CAE4E4B8","SHARED PLATFORM / INFRASTRUCTURE","ExportImportController.exportDebtorsPdf — GET /api/export-import/debtors/pdf","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/export-import/export-import.controller.ts:90 | project/apps/api/src/modules/export-import/export-import.module.ts:ExportImportModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-ABC1E5FC1266","UYAP CONNECTOR","IcrabotController.getEvidenceReport — GET /api/icrabot/cases/:caseId/evidence","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/icrabot/icrabot.controller.ts:82 | project/apps/api/src/modules/icrabot/icrabot.module.ts:IcrabotModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-ABD8F788478C","SHARED PLATFORM / INFRASTRUCTURE","SchedulerController.getStatus — GET /api/scheduler/status","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/scheduler/scheduler.controller.ts:13 | project/apps/api/src/modules/scheduler/scheduler.module.ts:SchedulerModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-ABDCEE4DC1F0","SHARED PLATFORM / INFRASTRUCTURE","BankController.sendTransfer — POST /api/bank/transfer","CANONICAL | IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/bank/bank.controller.ts:170 | project/apps/api/src/modules/bank/bank.module.ts:BankModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-AC3911649E80","SHARED PLATFORM / INFRASTRUCTURE","ValidationGateController.validateBankClaimEndpoint — POST /api/validation-gate/bank-claim-validation","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/validation-gate/validation-gate.controller.ts:190 | project/apps/api/src/modules/validation-gate/validation-gate.module.ts:ValidationGateModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-ACFCEF6B8DC5","SHARED PLATFORM / INFRASTRUCTURE","OcrController.FileInterceptor — POST /api/ocr/scan-external-case","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/ocr/ocr.controller.ts:325 | project/apps/api/src/modules/ocr/ocr.module.ts:OcrModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-AD18CF795B1C","SHARED PLATFORM / INFRASTRUCTURE","LookupController.delete — DELETE /api/lookups/:type/:id","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/lookup/lookup.controller.ts:64 | project/apps/api/src/modules/lookup/lookup.module.ts:LookupModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-ADD35B2E244E","DEBTOR / BORÇLU","ThirdPartyController.getExternalCases — GET /api/case-debtors/:caseDebtorId/external-cases","CANONICAL | IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/debtor/debtor.module.ts:DebtorModule.controllers | project/apps/api/src/modules/debtor/third-party.controller.ts:143","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-ADF8350656E4","SHARED PLATFORM / INFRASTRUCTURE","SeedController.fixLawyers — POST /api/seed/fix-lawyers","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/icrabot/v28-engine/v28-engine.module.ts:V28EngineModule.controllers | project/apps/api/src/modules/seed/seed.controller.ts:70 | project/apps/api/src/modules/seed/seed.module.ts:SeedModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-AE1B2DB6C3B5","SHARED PLATFORM / INFRASTRUCTURE","ValidationGateController.validateUyapIntegration — POST /api/validation-gate/:caseId/uyap-integration","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/validation-gate/validation-gate.controller.ts:96 | project/apps/api/src/modules/validation-gate/validation-gate.module.ts:ValidationGateModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-AE2E3C7F4AD0","CLIENT / MÜVEKKİL","PortalController.rejectDocument — POST /api/portal/admin/documents/:id/reject","IMPLEMENTED | MERGED","true","true","","true","1","","false","UNKNOWN_REQUIRES_EVIDENCE","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/portal/portal.controller.ts:372 | project/apps/api/src/modules/portal/portal.module.ts:PortalModule.controllers","COLLECT_MISSING_EVIDENCE"
"HTTP-AE3F5E3D7110","SHARED PLATFORM / INFRASTRUCTURE","OcrController.getSupportedFormats — POST /api/ocr/supported-formats","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/ocr/ocr.controller.ts:245 | project/apps/api/src/modules/ocr/ocr.module.ts:OcrModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-AE50B86709AB","RECEIVABLE / ALACAK","CaseBalanceController.debit — POST /api/cases/:caseId/balance/debit","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/case-balance/case-balance.controller.ts:54 | project/apps/api/src/modules/case-balance/case-balance.module.ts:CaseBalanceModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-AEA42114CCB5","CLIENT / MÜVEKKİL","ClientIntakeReviewController.getOne — GET /api/client-intake-submissions/:id","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/client-intake-review/client-intake-review.controller.ts:32 | project/apps/api/src/modules/client-intake-review/client-intake-review.module.ts:ClientIntakeReviewModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-AEADE6B57BA7","OFFICE / AVUKAT-PERSONEL","OfficeController.updateSmtpSettings — PUT /api/office/smtp-settings","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/office/office.controller.ts:123 | project/apps/api/src/modules/office/office.module.ts:OfficeModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-AEE310EC65DE","CLIENT / MÜVEKKİL","ClientAddressController.create — POST /api/clients/:clientId/addresses","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/client/client-address.controller.ts:15 | project/apps/api/src/modules/client/client.module.ts:ClientModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-AEE4BACE5C5B","SHARED PLATFORM / INFRASTRUCTURE","PrecautionaryOrderController.create — POST /api/precautionary-orders","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/precautionary-order/precautionary-order.controller.ts:13 | project/apps/api/src/modules/precautionary-order/precautionary-order.module.ts:PrecautionaryOrderModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-AF4EB459826D","UYAP CONNECTOR","OpsController.cancelJob — POST /api/icrabot/ops/cancel-job","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/icrabot/icrabot.module.ts:IcrabotModule.controllers | project/apps/api/src/modules/icrabot/ops/ops.controller.ts:174","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-AF59BB7D46CA","CLIENT / MÜVEKKİL","ClientIntakeReviewController.bulkReview — POST /api/client-intake-submissions/:id/fields/bulk-review","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/client-intake-review/client-intake-review.controller.ts:50 | project/apps/api/src/modules/client-intake-review/client-intake-review.module.ts:ClientIntakeReviewModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-AF73124FEFCD","SHARED PLATFORM / INFRASTRUCTURE","PublicInstitutionController.search — GET /api/public-institutions/search","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/public-institution/public-institution.controller.ts:10 | project/apps/api/src/modules/public-institution/public-institution.module.ts:PublicInstitutionModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B05985F8D4C0","CLIENT / MÜVEKKİL","ClientIntelStatementController.supersede — POST /api/client-intel-statements/:id/supersede","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/client-intel-statement/client-intel-statement.controller.ts:57 | project/apps/api/src/modules/client-intel-statement/client-intel-statement.module.ts:ClientIntelStatementModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B071D5EC2683","CLIENT / MÜVEKKİL","ClientIntakeReviewController.listQueue — GET /api/client-intake-submissions","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/client-intake-review/client-intake-review.controller.ts:22 | project/apps/api/src/modules/client-intake-review/client-intake-review.module.ts:ClientIntakeReviewModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B07D795C9192","SHARED PLATFORM / INFRASTRUCTURE","MessageTemplateController.findOne — GET /api/message-templates/:id","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/message-template/message-template.controller.ts:35 | project/apps/api/src/modules/message-template/message-template.module.ts:MessageTemplateModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B0ABBB84E676","SHARED PLATFORM / INFRASTRUCTURE","PolicyEngineController.getNextActions — GET /api/policy-engine/cases/:caseId/next-actions","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/policy-engine/policy-engine.controller.ts:139 | project/apps/api/src/modules/policy-engine/policy-engine.module.ts:PolicyEngineModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B0B0D6B6631C","OFFICE / AVUKAT-PERSONEL","ReportingLineController.assign — POST /api/reporting-lines/assign","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/reporting-line/reporting-line.controller.ts:34 | project/apps/api/src/modules/reporting-line/reporting-line.module.ts:ReportingLineModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B0B45DB9E0B0","SHARED PLATFORM / INFRASTRUCTURE","BankController.getTransactions — GET /api/bank/accounts/:id/transactions","CANONICAL | IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/bank/bank.controller.ts:98 | project/apps/api/src/modules/bank/bank.module.ts:BankModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B0B542D6B1E4","SHARED PLATFORM / INFRASTRUCTURE","BreakGlassController.getRequestStatus — GET /api/api/v1/internal-ops/break-glass/status/:requestId","IMPLEMENTED","true","false","false","false","0","","false","CODE_PRESENT_UNBOUND","P1","BreakGlassController hiçbir production-reachable module controllers listesinde değil.","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/calc-preview/break-glass/controllers/break-glass.controller.ts:307","OWNER_REVIEW_BIND_OR_DISPOSITION"
"HTTP-B1310CF8B803","UYAP CONNECTOR","TebligatController.getSummary — GET /api/tebligat/summary","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/tebligat/tebligat.controller.ts:179 | project/apps/api/src/modules/tebligat/tebligat.module.ts:TebligatModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B1ACE0DF1E6D","CLIENT / MÜVEKKİL","ClientController.backfillContactFollowUp — POST /api/clients/backfill-contact-followup","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/client/client.controller.ts:257 | project/apps/api/src/modules/client/client.module.ts:ClientModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B21D70A5AA9B","CLIENT / MÜVEKKİL","ClientIntakeLinkController.revoke — POST /api/client-intake-links/:id/revoke","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/client-intake-link/client-intake-link.controller.ts:32 | project/apps/api/src/modules/client-intake-link/client-intake-link.module.ts:ClientIntakeLinkModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B2236B54344D","CLIENT / MÜVEKKİL","ClientController.timeline — GET /api/clients/:clientId/timeline","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/client/client.controller.ts:86 | project/apps/api/src/modules/client/client.module.ts:ClientModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B23743430B5F","SHARED PLATFORM / INFRASTRUCTURE","CalcPreviewController.getDeprecationTraffic — GET /api/calc/deprecation/traffic","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/calc-preview/calc-preview.controller.ts:307 | project/apps/api/src/modules/calc-preview/calc-preview.module.ts:CalcPreviewModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B2BBC90DB5B2","SHARED PLATFORM / INFRASTRUCTURE","CaseLeaseController.update — PUT /api/case-leases/:id","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/case-lease/case-lease.controller.ts:41 | project/apps/api/src/modules/case-lease/case-lease.module.ts:CaseLeaseModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B30AF7C7FE5C","SHARED PLATFORM / INFRASTRUCTURE","ChaosController.clearAll — POST /api/calc/chaos/clear","IMPLEMENTED","true","false","false","false","0","","false","INTENTIONALLY_DORMANT","NONE","ChaosController hiçbir production-reachable module controllers listesinde değil.","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/calc-preview/chaos/chaos.controller.ts:70","PRESERVE_DORMANT_CONTRACT"
"HTTP-B3EF9317CC4F","CLIENT / MÜVEKKİL","ClientAddressController.remove — DELETE /api/clients/:clientId/addresses/:addressId","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/client/client-address.controller.ts:45 | project/apps/api/src/modules/client/client.module.ts:ClientModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B421FAD8D167","SHARED PLATFORM / INFRASTRUCTURE","NotificationController.findExpired — GET /api/notifications/expired","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/notification/notification.controller.ts:118 | project/apps/api/src/modules/notification/notification.module.ts:NotificationModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B448B9CF5D37","UYAP CONNECTOR","UyapController.checkMts — GET /api/uyap/mts/:referenceNo","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/uyap/uyap.controller.ts:138 | project/apps/api/src/modules/uyap/uyap.module.ts:UyapModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B45A366564FF","DEBTOR / BORÇLU","AddressController.setActiveAddress — POST /api/case-debtors/:caseDebtorId/active-address","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/debtor/address.controller.ts:220 | project/apps/api/src/modules/debtor/debtor.module.ts:DebtorModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B460FE4D45EA","UYAP CONNECTOR","UyapController.getStats — GET /api/uyap/stats","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/uyap/uyap.controller.ts:95 | project/apps/api/src/modules/uyap/uyap.module.ts:UyapModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B496D441190F","UYAP CONNECTOR","AdminController.getRecipe — GET /api/icrabot/admin/recipes/:id","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/icrabot/admin/admin.controller.ts:47 | project/apps/api/src/modules/icrabot/icrabot.module.ts:IcrabotModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B4BCB74321F9","SHARED PLATFORM / INFRASTRUCTURE","TaskController.findOne — GET /api/tasks/:id","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/task/task.controller.ts:36 | project/apps/api/src/modules/task/task.module.ts:TaskModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B4E430EB9F32","UYAP CONNECTOR","TebligatController.create — POST /api/tebligat","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/tebligat/tebligat.controller.ts:38 | project/apps/api/src/modules/tebligat/tebligat.module.ts:TebligatModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B4EC7B1A7044","SHARED PLATFORM / INFRASTRUCTURE","PlaybookController.resumePlaybook — POST /api/calc/diagnostics/playbooks/:id/resume","IMPLEMENTED","true","false","false","false","0","","false","CODE_PRESENT_UNBOUND","P1","PlaybookController hiçbir production-reachable module controllers listesinde değil.","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/calc-preview/diagnostics/playbook/playbook.controller.ts:238","OWNER_REVIEW_BIND_OR_DISPOSITION"
"HTTP-B50002D8759F","SHARED PLATFORM / INFRASTRUCTURE","LookupController.findOne — GET /api/lookups/:type/:id","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/lookup/lookup.controller.ts:30 | project/apps/api/src/modules/lookup/lookup.module.ts:LookupModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B507B63DF08D","RECEIVABLE / ALACAK","SummaryEngineController.recordPayment — POST /api/summary-engine/case/:caseId/payment","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/summary-engine/summary-engine.controller.ts:38 | project/apps/api/src/modules/summary-engine/summary-engine.module.ts:SummaryEngineModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B53F886E4ABD","SHARED PLATFORM / INFRASTRUCTURE","PrecautionaryOrderController.addCost — POST /api/precautionary-orders/:id/costs","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/precautionary-order/precautionary-order.controller.ts:71 | project/apps/api/src/modules/precautionary-order/precautionary-order.module.ts:PrecautionaryOrderModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B54758D01C6F","SHARED PLATFORM / INFRASTRUCTURE","DocumentController.getIhbarname89_3 — POST /api/documents/case/:caseId/ihbarname-89-3","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/document/document.controller.ts:287 | project/apps/api/src/modules/document/document.module.ts:DocumentModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B58ED18A2079","DEBTOR / BORÇLU","AddressTaskController.confirmReceived — POST /api/address-tasks/:taskId/confirm-received","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/address-task/address-task.controller.ts:244 | project/apps/api/src/modules/address-task/address-task.module.ts:AddressTaskModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B64790116BBE","SHARED PLATFORM / INFRASTRUCTURE","TemplateEngineController.generateTakipTalebiUdf — POST /api/template-engine/takip-talebi/udf","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/template-engine/template-engine.controller.ts:466 | project/apps/api/src/modules/template-engine/template-engine.module.ts:TemplateEngineModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B659BB9BA198","DEBTOR / BORÇLU","AddressTaskController.updateTaskStatus — POST /api/address-tasks/:taskId/status","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/address-task/address-task.controller.ts:182 | project/apps/api/src/modules/address-task/address-task.module.ts:AddressTaskModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B66B0E73FBDE","SHARED PLATFORM / INFRASTRUCTURE","RelatedLawsuitsController.getLawsuitTypesForStage — GET /api/related-lawsuits/types/by-stage","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/related-lawsuits/related-lawsuits.controller.ts:116 | project/apps/api/src/modules/related-lawsuits/related-lawsuits.module.ts:RelatedLawsuitsModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B673C35ED0E2","DEBTOR / BORÇLU","ThirdPartyController.getThirdPartiesWithStatus — GET /api/case-debtors/:caseDebtorId/third-parties/with-status","CANONICAL | IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/debtor/debtor.module.ts:DebtorModule.controllers | project/apps/api/src/modules/debtor/third-party.controller.ts:105","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B719E8133B91","SHARED PLATFORM / INFRASTRUCTURE","NotificationController.sendEmail — POST /api/notifications/case/:caseId/email","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/notification/notification.controller.ts:87 | project/apps/api/src/modules/notification/notification.module.ts:NotificationModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B73CFFDCB5AE","SHARED PLATFORM / INFRASTRUCTURE","TaskController.create — POST /api/tasks","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/task/task.controller.ts:41 | project/apps/api/src/modules/task/task.module.ts:TaskModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B7A05784B319","OFFICE / AVUKAT-PERSONEL","LawyerController.findOne — GET /api/lawyers/:id","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/lawyer/lawyer.controller.ts:44 | project/apps/api/src/modules/lawyer/lawyer.module.ts:LawyerModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B82CC43BD8AE","DEBTOR / BORÇLU","AddressDiscoveryController.getInstitutionLetter — GET /api/address-discovery/institution-letter/:id","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/address-discovery/address-discovery.controller.ts:456 | project/apps/api/src/modules/address-discovery/address-discovery.module.ts:AddressDiscoveryModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B86D4753FD69","SHARED PLATFORM / INFRASTRUCTURE","PdfController.generatePdf — POST /api/pdf/generate","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/pdf/pdf.controller.ts:53 | project/apps/api/src/modules/pdf/pdf.module.ts:PdfModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B86ED44BE84C","SHARED PLATFORM / INFRASTRUCTURE","ValidationGateController.getRules — GET /api/validation-gate/rules","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/validation-gate/validation-gate.controller.ts:124 | project/apps/api/src/modules/validation-gate/validation-gate.module.ts:ValidationGateModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-B8985C87AEDB","SHARED PLATFORM / INFRASTRUCTURE","GreetingController.createDefaultSpecialDays — POST /api/greetings/special-days/create-defaults","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/greeting/greeting.controller.ts:39 | project/apps/api/src/modules/greeting/greeting.module.ts:GreetingModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
